group,year,date,isFemale,focalID,adult1,adult2,adult3,adult4
1,2018,2/23/2018,0,M367,,,,
1,2015,7/22/2015,0,M330,,,,
4,2017,9/13/2017,1,M182,M166,,,
3,2017,1/24/2017,1,M026,,,,
3,2018,6/20/2018,1,M009,,,,
1,2016,9/27/2016,0,M332,,M263,,
4,2019,9/17/2019,1,M144,,,,
4,2019,2/28/2019,0,M125,,,,
3,2017,1/24/2017,0,M033,M077,M026,,
4,2018,4/28/2018,0,M556,,,,
3,2018,8/8/2018,1,M078,,,,
1,2017,2/15/2017,0,M298,,,,
4,2019,7/3/2019,0,M246,M230,,,
4,2019,8/20/2019,1,M231,,,,
4,2019,2/15/2019,1,M124,,,,
1,2017,3/13/2017,0,M372,,,,
4,2016,12/22/2016,0,M245,,,,
3,2017,9/12/2017,1,M005,M074,,,
4,2014,3/24/2014,0,M153,,,,
1,2017,5/30/2017,1,M320,,,,
4,2019,8/30/2019,0,M046,,,,
4,2018,7/18/2018,0,M147,M154,,,
1,2016,3/14/2016,0,M342,,,,
1,2018,6/16/2018,1,M375,,,,
3,2018,7/12/2018,1,M017,M010,M082,,
3,2019,3/5/2019,0,M033,,,,
4,2018,6/18/2018,1,M546,M545,M167,,
1,2017,2/18/2017,1,M338,,,,
4,2018,4/5/2018,1,M141,,,,
4,2018,8/11/2018,1,M548,M217,M131,M159,M158
4,2017,4/4/2017,1,M182,M247,,,
2,2015,9/22/2015,0,M450,,,,
2,2015,6/27/2015,1,M417,,,,
4,2019,9/2/2019,1,M168,M129,,,
4,2016,11/7/2016,0,M208,,,,
1,2015,8/16/2015,1,M223,,,,
4,2017,4/23/2017,1,M184,,,,
3,2016,9/2/2016,0,M034,,,,
3,2013,10/8/2013,1,M030,,,,
4,2018,7/25/2018,0,M222,,,,
4,2017,7/18/2017,0,M240,,,,
4,2016,8/10/2016,0,M174,,,,
4,2019,4/22/2019,1,M168,M154,M215,M129,M203
3,2014,8/31/2014,0,M019,,,,
3,2015,4/17/2015,1,M039,,,,
3,2019,8/19/2019,0,M091,M113,M011,M030,
2,2014,6/7/2014,1,M451,,,,
3,2014,7/11/2014,1,M018,,,,
3,2017,7/26/2017,1,M075,,,,
3,2017,8/28/2017,0,M055,,,,
4,2018,9/20/2018,0,M502,,,,
3,2017,3/25/2017,1,M496,M047,,,
4,2019,4/12/2019,0,M152,,,,
4,2018,4/16/2018,1,M182,M216,,,
1,2017,8/18/2017,0,M328,,,,
1,2018,5/24/2018,1,M320,,,,
4,2018,4/5/2018,0,M132,,,,
4,2017,7/19/2017,1,M190,,,,
3,2014,3/12/2014,1,M048,,,,
3,2018,1/10/2018,1,M027,M077,,,
4,2016,3/8/2016,1,M158,,,,
2,2013,4/16/2013,0,M226,,,,
1,2015,1/28/2015,0,M370,,,,
1,2017,2/16/2017,1,M275,,,,
3,2019,9/28/2019,0,M013,M025,,,
3,2014,10/3/2014,0,M033,,,,
4,2016,5/20/2016,1,M130,,M230,,
3,2019,7/22/2019,0,M052,M018,M009,M041,
4,2017,8/21/2017,0,M556,,,,
4,2016,9/29/2016,0,M186,,,,
1,2017,4/26/2017,1,M338,,,,
3,2017,12/19/2017,1,M021,,,,
3,2018,5/6/2018,0,M022,M005,,,
4,2019,4/16/2019,0,M553,,,,
4,2015,5/19/2015,1,M185,,,,
3,2017,4/5/2017,0,M081,,,,
3,2014,6/4/2014,1,M027,,,,
3,2017,4/25/2017,0,M052,M071,,,
4,2018,7/1/2018,1,M143,,,,
4,2017,8/21/2017,0,M240,M230,,,
4,2018,7/22/2018,1,M124,,,,
1,2017,3/25/2017,1,M191,,,,
4,2017,12/12/2017,1,M239,M148,,,
3,2016,9/26/2016,0,M010,,,,
4,2018,5/7/2018,0,M175,,,,
4,2016,4/7/2016,0,M224,,,,
2,2013,6/4/2013,1,M445,,,,
3,2019,5/15/2019,0,M033,M036,,,
3,2018,8/13/2018,1,M016,M033,M086,,
1,2016,3/3/2016,0,M261,,,,
3,2015,5/21/2015,0,M024,,,,
4,2016,6/9/2016,0,M219,,,,
4,2018,11/3/2018,0,M210,,,,
3,2017,8/4/2017,1,M017,M016,,,
4,2017,8/22/2017,1,M214,,,,
3,2019,2/27/2019,1,M005,,,,
1,2016,8/20/2016,1,M275,,,,
1,2015,8/21/2015,1,M371,,,,
4,2017,8/16/2017,1,M231,,,,
3,2018,5/2/2018,1,M047,M036,M063,,
4,2014,4/26/2014,0,M122,,,,
4,2018,6/12/2018,1,M182,,,,
4,2019,1/14/2019,0,M174,,,,
3,2017,1/30/2017,1,M042,M073,,,
4,2016,7/12/2016,1,M225,M199,,,
3,2014,10/29/2014,1,M012,,,,
3,2018,7/7/2018,0,M079,M017,M044,,
3,2017,9/8/2017,1,M078,M104,M093,,
1,2016,6/11/2016,1,M335,,,,
4,2018,11/4/2018,0,M174,,,,
1,2017,2/26/2017,0,M404,,M288,,
3,2019,4/3/2019,0,M054,,,,
1,2017,10/4/2017,0,M336,,,,
3,2017,7/19/2017,0,M207,M073,,,
4,2017,3/20/2017,0,M153,,,,
4,2019,9/11/2019,0,M174,M184,,,
4,2015,5/5/2015,0,M179,,,,
1,2016,7/21/2016,0,M279,,,,
1,2016,5/16/2016,1,M283,,,,
4,2015,6/7/2015,0,M222,,,,
3,2019,8/8/2019,1,M078,M498,,,
1,2016,8/30/2016,1,M268,,,,
1,2017,11/11/2017,0,M277,M313,,,
3,2018,10/4/2018,0,M036,M011,,,
3,2019,1/17/2019,0,M055,,,,
2,2014,5/19/2014,0,M438,M431,,,
3,2019,8/9/2019,0,M207,,,,
4,2017,2/16/2017,1,M182,,,,
3,2017,6/2/2017,1,M026,,,,
4,2019,9/10/2019,1,M149,,,,
4,2019,4/29/2019,0,M226,M548,,,
4,2019,6/20/2019,1,M218,,,,
4,2019,4/12/2019,0,M228,,,,
1,2017,6/15/2017,0,M396,,,,
3,2018,6/13/2018,1,M065,,,,
1,2016,2/16/2016,0,M360,,,,
4,2016,11/17/2016,1,M135,,,,
4,2017,1/25/2017,1,M166,,,,
4,2016,5/27/2016,1,M194,,,,
4,2015,7/28/2015,1,M223,,,,
4,2019,7/1/2019,0,M148,,,,
4,2019,8/13/2019,1,M168,,,,
2,2015,6/18/2015,1,M443,,,,
4,2018,6/15/2018,0,M148,,,,
3,2018,2/16/2018,0,M081,M399,,,
3,2013,8/29/2013,1,M026,,,,
3,2018,8/16/2018,1,M061,,M036,,
4,2017,6/1/2017,0,M186,,,,
1,2016,3/12/2016,1,M301,,,,
1,2016,4/25/2016,0,M333,,,,
3,2013,10/30/2013,1,M015,,,,
1,2017,3/25/2017,0,M290,,,,
3,2019,2/20/2019,1,M048,M100,,,
1,2014,3/3/2014,1,M344,,,,
4,2018,8/23/2018,0,M179,M550,M217,M131,M174
2,2014,6/29/2014,1,M443,,,,
3,2019,8/22/2019,0,M086,M016,M036,,
1,2017,2/25/2017,0,M339,,,,
3,2017,8/28/2017,1,M027,M018,M034,,
4,2018,5/28/2018,1,M254,M050,,,
4,2018,6/11/2018,0,M202,,,,
4,2019,5/16/2019,1,M551,,,,
4,2017,8/23/2017,1,M163,,,,
4,2017,7/11/2017,0,M147,,,,
3,2018,6/15/2018,1,M027,M003,M079,,
1,2017,4/27/2017,0,M408,,M343,,
1,2016,3/30/2016,1,M379,,,,
3,2018,3/21/2018,1,M053,,,,
4,2017,9/5/2017,1,M520,,,,
4,2018,9/29/2018,0,M245,M240,,,
4,2018,5/11/2018,0,M151,,,,
4,2018,9/9/2018,0,M241,,,,
1,2014,7/15/2014,0,M269,,,,
4,2017,5/22/2017,0,M555,,,,
1,2014,3/4/2014,1,M311,,M292,,
4,2016,3/24/2016,0,M140,,,,
3,2018,2/1/2018,0,M033,M399,,,
2,2015,8/18/2015,0,M442,,,,
3,2017,9/9/2017,1,M017,M018,M033,,
3,2019,8/8/2019,0,M499,,,,
1,2016,6/30/2016,1,M267,,,,
3,2019,8/11/2019,1,M071,,,,
2,2015,9/1/2015,1,M468,,M450,,
4,2018,8/25/2018,0,M552,M228,,,
4,2016,5/3/2016,0,M147,,,,
4,2018,8/12/2018,0,M159,M158,M120,,
1,2017,11/21/2017,0,M519,,,,
4,2017,8/30/2017,0,M161,,,,
4,2017,11/4/2017,1,M239,M175,,,
3,2019,10/1/2019,1,M338,,,,
3,2018,5/18/2018,1,M498,M113,M086,M494,
1,2016,10/12/2016,1,M301,,,,
1,2015,2/3/2015,0,M266,,,,
4,2019,6/9/2019,0,M179,,,,
4,2017,11/28/2017,0,M122,M144,,,
3,2018,2/2/2018,1,M035,M044,M016,,
1,2016,3/30/2016,0,M370,,M360,,
4,2018,7/22/2018,0,M205,,,,
4,2017,1/25/2017,1,M238,,,,
4,2017,7/6/2017,1,M155,,,,
3,2014,3/21/2014,0,M022,,,,
4,2016,12/8/2016,1,M130,,,,
3,2018,7/30/2018,0,M052,M010,M035,M113,
4,2019,7/12/2019,1,M546,,,,
4,2018,4/6/2018,1,M204,,,,
3,2015,11/7/2015,1,M009,,,,
3,2014,10/14/2014,0,M029,,,,
4,2017,6/6/2017,1,M031,,,,
1,2017,3/24/2017,1,M282,,M258,,
3,2018,4/11/2018,1,M003,M113,M032,,
2,2015,9/26/2015,0,M483,,,,
3,2018,3/4/2018,0,M110,M035,,,
4,2019,4/10/2019,0,M222,,,,
3,2015,3/11/2015,0,M006,,,,
4,2018,3/31/2018,0,M241,,,,
4,2017,9/28/2017,1,M137,,,,
1,2014,10/8/2014,1,M325,,M306,,
1,2017,2/19/2017,1,M303,,,,
1,2014,6/10/2014,0,M281,,,,
1,2016,4/11/2016,0,M312,,,,
1,2014,2/2/2014,0,M316,,,,
4,2019,4/11/2019,0,M229,,,,
1,2017,9/28/2017,0,M319,,M326,,
1,2018,8/2/2018,0,M353,,,,
4,2019,8/13/2019,1,M131,,,,
1,2017,6/6/2017,0,M259,,,,
1,2016,4/17/2016,1,M341,,,,
1,2018,10/30/2018,1,M403,M320,,,
1,2016,9/7/2016,1,M284,,,,
1,2016,4/5/2016,1,M309,,,,
3,2013,10/15/2013,0,M008,,,,
1,2015,5/5/2015,1,M335,,,,
4,2015,3/13/2015,0,M147,,,,
4,2017,5/11/2017,0,M153,,,,
3,2019,3/8/2019,1,M077,,,,
3,2014,5/22/2014,0,M052,,,,
3,2017,3/21/2017,0,M014,,,,
3,2017,3/28/2017,0,M036,,,,
2,2013,6/21/2013,1,M453,,,,
3,2014,10/7/2014,0,M038,,,,
3,2017,6/20/2017,1,M003,,,,
2,2017,9/2/2017,1,M434,,,,
3,2018,8/18/2018,0,M034,M033,M027,,
3,2019,9/30/2019,0,M080,M047,,,
3,2017,3/5/2017,0,M495,M077,,,
3,2017,9/8/2017,1,M016,,,,
4,2019,9/20/2019,1,M157,M170,,,
3,2019,3/22/2019,1,M051,M002,,,
4,2019,7/29/2019,1,M137,M150,,,
4,2018,8/2/2018,1,M247,,,,
3,2019,10/5/2019,1,M496,M018,M077,,
1,2016,3/16/2016,1,M346,,,,
4,2018,7/4/2018,1,M139,,,,
4,2017,8/2/2017,1,M182,,,,
3,2017,7/20/2017,1,M003,M053,M033,M016,
2,2016,9/27/2016,1,M443,,,,
4,2018,6/29/2018,0,M046,,,,
4,2018,7/1/2018,0,M167,M134,,,
3,2018,4/16/2018,0,M076,,,,
1,2017,8/16/2017,1,M285,,,,
4,2016,10/15/2016,1,M164,,,,
4,2015,3/6/2015,0,M167,,,,
3,2015,8/12/2015,1,M058,,,,
2,2013,5/14/2013,1,M418,,M425,,
4,2019,2/28/2019,1,M166,,,,
4,2018,9/28/2018,0,M161,,,,
2,2015,8/3/2015,0,M420,,,,
1,2017,5/5/2017,0,M369,,,,
3,2018,10/3/2018,0,M034,M077,M005,,
3,2017,5/11/2017,0,M207,M014,,,
4,2016,4/26/2016,1,M166,,,,
4,2017,2/13/2017,0,M249,,,,
4,2018,1/31/2018,1,M221,,,,
1,2017,1/30/2017,0,M337,,,,
1,2016,8/29/2016,0,M330,,,,
4,2017,4/30/2017,0,M205,M125,,,
3,2018,5/15/2018,1,M078,M035,,,
3,2019,9/26/2019,1,M030,M025,,,
3,2018,7/14/2018,1,M021,M005,,,
3,2019,5/5/2019,1,M009,M093,M011,,
4,2015,5/23/2015,1,M141,,,,
3,2018,6/15/2018,1,M035,M034,M036,,
2,2015,9/9/2015,1,M423,,M433,,
4,2016,9/12/2016,0,M197,,,,
1,2015,2/10/2015,0,M302,,M325,,
4,2019,7/2/2019,1,M168,M203,,,
3,2013,10/23/2013,0,M011,,,,
4,2019,4/23/2019,0,M215,M168,M129,M203,M154
3,2016,6/6/2016,1,M031,,,,
4,2017,10/8/2017,0,M186,,,,
4,2015,5/6/2015,0,M174,,,,
4,2015,5/10/2015,1,M223,,,,
1,2016,2/27/2016,0,M392,,,,
4,2017,7/3/2017,1,M221,,,,
3,2018,11/14/2018,0,M055,,,,
4,2017,9/2/2017,1,M141,,,,
1,2015,2/3/2015,0,M366,,,,
3,2019,4/15/2019,0,M081,,,,
1,2015,5/3/2015,0,M330,,,,
3,2017,8/28/2017,0,M010,M011,M010,M091,M053
4,2017,7/16/2017,0,M222,,,,
3,2019,10/6/2019,0,M086,M017,M052,M080,M010
4,2017,9/1/2017,1,M150,,,,
3,2018,6/16/2018,0,M034,M033,M027,,
3,2015,7/16/2015,1,M002,,,,
4,2017,9/17/2017,1,M399,,,,
4,2015,2/23/2015,0,M159,,,,
1,2015,4/14/2015,1,M345,,,M326,M326
2,2017,8/29/2017,0,M484,,M450,M480,
4,2019,8/26/2019,0,M215,,,,
4,2018,6/23/2018,0,M555,,,,
2,2015,9/3/2015,1,M455,,,,
1,2017,12/7/2017,0,M532,M322,,,
1,2016,2/27/2016,0,M396,,,,
3,2013,9/20/2013,1,M007,,,,
4,2019,3/5/2019,0,M242,,,,
1,2016,4/10/2016,0,M316,,,,
4,2015,8/10/2015,1,M191,,,,
3,2019,5/15/2019,0,M376,M030,,,
4,2017,2/9/2017,1,M217,,,,
4,2018,11/7/2018,1,M135,,,,
3,2013,7/16/2013,1,M005,,,,
1,2018,12/17/2018,0,M298,M304,,,
3,2017,7/24/2017,1,M017,M091,M044,,
3,2018,12/13/2018,1,M021,,,,
1,2015,6/26/2015,0,M332,,,,
4,2017,7/26/2017,0,M174,,,,
3,2017,5/8/2017,0,M091,M003,,,
3,2017,2/24/2017,0,M060,M113,,,
4,2016,3/2/2016,1,M206,,,,
4,2019,8/17/2019,1,M214,,,,
4,2018,5/13/2018,0,M174,,,,
1,2018,3/22/2018,0,M315,,,,
4,2019,8/29/2019,1,M231,M135,,,
4,2016,6/23/2016,0,M195,,,,
3,2015,9/15/2015,0,M025,,,,
3,2017,4/5/2017,0,M080,M067,,,
3,2017,7/26/2017,1,M018,,,,
3,2017,4/11/2017,1,M003,M053,,,
4,2017,9/18/2017,1,M163,M182,,,
3,2017,7/15/2017,0,M080,,,,
3,2018,4/25/2018,0,M044,M053,,,
3,2014,9/17/2014,1,M015,,,,
4,2018,2/15/2018,0,M147,,,,
3,2017,9/25/2017,1,M082,M113,,,
3,2017,1/28/2017,0,M093,M032,M035,,
4,2018,10/27/2018,1,M231,,,,
4,2017,8/22/2017,0,M186,M245,,,
3,2019,5/2/2019,1,M047,,,,
3,2018,4/26/2018,0,M086,M091,M027,M033,M035
3,2014,9/14/2014,0,M010,,,,
3,2018,7/7/2018,1,M049,,M062,,
4,2018,8/16/2018,1,M187,,,,
3,2019,9/27/2019,0,M010,M033,M048,M044,M017
4,2019,4/14/2019,1,M554,,,,
4,2017,6/2/2017,0,M228,,,,
3,2019,10/4/2019,0,M025,,,,
4,2017,2/26/2017,1,M221,,,,
1,2017,12/20/2017,1,M340,,,,
1,2015,2/5/2015,1,M340,,,,
3,2014,9/30/2014,0,M006,,,,
4,2018,9/30/2018,1,M204,,,,
3,2019,8/13/2019,1,M027,M080,M041,,
4,2019,1/21/2019,1,M040,,,,
3,2017,4/4/2017,0,M252,,,,
3,2019,10/2/2019,0,M081,M044,,,
1,2016,3/19/2016,0,M259,,,,
4,2019,6/4/2019,1,M168,M245,,,
4,2018,3/3/2018,0,M210,,,,
3,2017,9/28/2017,1,M100,,,,
2,2014,4/20/2014,0,M452,,M433,,
4,2019,8/23/2019,0,M167,M204,M213,,
1,2015,3/28/2015,1,M340,,,,
4,2017,7/2/2017,0,M120,M144,M213,,
1,2015,6/9/2015,0,M394,,,,
3,2014,9/21/2014,1,M018,,,,
4,2019,7/21/2019,0,M170,,,,
1,2015,2/4/2015,1,M263,,,,
2,2015,7/18/2015,1,M439,,,,
3,2018,1/23/2018,1,M026,,,,
4,2016,3/27/2016,1,M236,,,,
4,2018,7/15/2018,0,M159,M152,,,
4,2017,7/10/2017,1,M158,,,,
3,2018,4/26/2018,0,M013,M027,,,
2,2013,6/15/2013,0,M447,,,,
3,2019,6/13/2019,1,M002,M062,,,
4,2019,7/27/2019,1,M187,,,,
4,2017,2/18/2017,0,M180,,,,
3,2014,7/20/2014,0,M011,,,,
1,2016,8/11/2016,0,M294,,,,
3,2016,5/31/2016,1,M040,,,,
4,2018,8/29/2018,0,M161,M149,,,
4,2019,3/29/2019,0,M226,,,,
3,2015,11/16/2015,1,M017,,,,
4,2017,4/7/2017,0,M046,,,,
4,2017,7/23/2017,0,M125,M550,,,
3,2018,12/22/2018,1,M016,M034,,,
4,2019,2/5/2019,0,M246,,,,
3,2018,5/14/2018,1,M030,,,,
4,2017,4/2/2017,1,M549,,,,
4,2018,12/7/2018,1,M182,,,,
1,2015,4/23/2015,0,M281,,,,
4,2018,2/28/2018,1,M130,,,,
3,2019,10/2/2019,0,M091,M044,M035,M078,
4,2016,4/4/2016,1,M214,,,,
3,2017,8/13/2017,1,M072,,,,
1,2016,1/26/2016,0,M390,,,,
4,2018,1/28/2018,1,M216,,,,
3,2017,7/6/2017,1,M072,M020,,,
3,2019,8/18/2019,0,M076,,,,
1,2017,1/25/2017,0,M342,,,,
4,2017,9/15/2017,0,M159,,M131,M217,
3,2016,5/31/2016,0,M081,,,,
4,2017,1/18/2017,1,M124,,,,
1,2016,8/21/2016,1,M275,,,,
3,2018,8/22/2018,0,M079,M017,,,
3,2018,3/19/2018,0,M022,M016,,,
4,2019,6/2/2019,0,M179,,,,
4,2018,4/21/2018,0,M132,,,,
4,2019,7/17/2019,1,M184,M203,,,
3,2017,8/15/2017,1,M077,,,,
1,2015,2/1/2015,0,M294,,,,
4,2016,6/15/2016,0,M212,,,,
4,2018,8/12/2018,0,M228,M050,,,
4,2018,6/28/2018,1,M139,,,,
4,2017,4/30/2017,0,M244,,,,
3,2017,5/13/2017,1,M071,,,,
2,2017,8/28/2017,0,M461,,,,
4,2019,7/11/2019,1,M548,,,,
4,2017,9/2/2017,0,M186,M205,,,
3,2018,5/12/2018,1,M005,,,,
4,2017,5/27/2017,0,M186,,,,
3,2019,9/19/2019,0,M093,M017,,,
2,2015,7/26/2015,1,M430,M431,,,
1,2018,2/15/2018,0,M277,,,,
4,2017,2/14/2017,0,M125,,,,
3,2018,5/16/2018,0,M076,M207,,,
3,2017,10/7/2017,1,M053,M091,,,
3,2018,9/21/2018,0,M081,M030,,,
4,2016,10/27/2016,1,M155,,,,
4,2018,6/27/2018,1,M234,,,,
4,2019,5/17/2019,1,M214,,,,
3,2015,10/6/2015,0,M019,,,,
4,2017,5/25/2017,0,M170,M134,,,
4,2017,8/22/2017,1,M182,M548,,,
4,2018,4/30/2018,1,M200,,,,
1,2015,3/3/2015,1,M335,,,,
1,2017,2/3/2017,0,M314,,,,
4,2018,4/24/2018,0,M249,,,,
4,2016,5/8/2016,1,M129,,,,
4,2017,3/2/2017,1,M231,,,,
2,2015,9/8/2015,1,M460,,,,
3,2018,7/13/2018,1,M113,,,,
4,2016,3/15/2016,0,M228,,,,
3,2015,10/21/2015,0,M022,,,,
3,2018,3/22/2018,1,M017,M002,M014,,
3,2018,2/27/2018,1,M030,,,,
3,2017,3/20/2017,1,M053,,,,
1,2015,7/17/2015,1,M286,,M279,,
4,2017,6/19/2017,0,M209,M134,M120,M190,M203
1,2015,2/26/2015,0,M339,,,,
3,2019,7/22/2019,1,M021,,,,
1,2015,7/3/2015,0,M336,,,,
4,2019,7/9/2019,0,M201,,,,
1,2014,5/5/2014,1,M284,,,,
3,2019,9/23/2019,0,M025,M060,M034,M022,M003
4,2019,4/18/2019,0,M249,M149,,,
4,2017,9/13/2017,1,M178,,,,
1,2018,1/31/2018,1,M375,,,,
1,2016,2/27/2016,1,M380,,,,
1,2017,5/4/2017,1,M383,,,,
4,2018,5/30/2018,0,M492,,,,
4,2017,4/29/2017,1,M124,,,,
1,2017,2/28/2017,0,M358,,,,
1,2015,8/30/2015,0,M181,,,,
3,2019,4/11/2019,1,M338,,,,
4,2019,8/23/2019,0,M151,,,,
2,2015,9/13/2015,1,M427,,,,
4,2018,9/21/2018,0,M211,M231,M139,,
4,2018,5/8/2018,0,M175,,,,
3,2018,7/14/2018,0,M104,M033,,,
3,2018,9/25/2018,0,M022,M086,M035,M078,
1,2018,5/13/2018,0,M378,,,,
4,2017,8/15/2017,0,M211,M245,M186,M139,
4,2019,9/28/2019,1,M239,M163,M120,,
4,2019,1/30/2019,0,M203,,,,
3,2018,9/6/2018,0,M110,M097,,,
4,2019,7/22/2019,0,M179,,,,
4,2019,8/18/2019,1,M217,,,,
1,2014,1/25/2014,0,M266,,,,
4,2017,10/4/2017,0,M233,,,,
3,2018,12/20/2018,1,M113,,,,
4,2018,6/9/2018,1,M232,M125,,,
1,2016,5/15/2016,1,M282,,,,
4,2019,7/16/2019,0,M233,M129,,,
4,2017,7/16/2017,0,M125,,,,
1,2016,5/3/2016,1,M346,,,,
2,2013,6/10/2013,0,M226,,,,
4,2016,11/26/2016,1,M166,,,,
1,2016,4/16/2016,1,M254,,,,
4,2017,2/7/2017,0,M192,,,,
4,2017,2/8/2017,0,M202,,,,
1,2016,3/17/2016,1,M374,,,,
1,2015,7/5/2015,0,M336,,,,
1,2016,5/7/2016,0,M305,,,,
4,2017,6/27/2017,0,M148,,,,
2,2013,4/12/2013,0,M436,,,,
4,2018,4/18/2018,0,M492,,,,
1,2017,11/22/2017,1,M382,,,,
4,2014,9/26/2014,1,M190,,,,
1,2017,8/31/2017,0,M316,,,,
1,2017,12/12/2017,0,M279,,,,
3,2016,8/10/2016,1,M053,,M044,,
4,2018,7/24/2018,1,M158,M159,M548,,
4,2016,3/15/2016,1,M150,,M151,,
1,2016,3/25/2016,1,M345,,M392,,
1,2015,9/17/2015,1,M326,,,,
3,2018,6/22/2018,0,M010,M082,,,
4,2017,9/17/2017,0,M202,,,,
4,2018,6/21/2018,0,M147,M186,,,
3,2019,10/4/2019,0,M376,,,,
3,2018,6/30/2018,0,M080,M042,,,
4,2018,12/16/2018,1,M200,,,,
3,2019,8/11/2019,0,M044,M003,,,
4,2016,6/23/2016,0,M208,,,,
3,2013,10/4/2013,1,M005,,,,
1,2016,3/20/2016,1,M296,,,,
3,2018,4/15/2018,0,M090,M036,,,
3,2017,9/4/2017,1,M018,M074,,,
4,2015,4/13/2015,0,M140,,,,
3,2017,6/28/2017,1,M100,M376,,,
3,2015,5/16/2015,0,M041,,,,
3,2019,4/1/2019,1,M027,,,,
1,2017,3/27/2017,1,M283,,,,
3,2019,2/3/2019,0,M041,,,,
3,2019,2/1/2019,1,M032,M003,,,
4,2019,7/21/2019,1,M247,,,,
3,2018,9/5/2018,0,M054,M018,,,
4,2018,7/1/2018,0,M227,,,,
4,2019,3/5/2019,0,M175,,,,
3,2017,9/17/2017,0,M036,M041,M027,,
3,2017,7/17/2017,1,M071,,,,
3,2014,10/30/2014,0,M010,,M011,,
3,2019,6/15/2019,0,M020,M338,M081,,
4,2019,3/30/2019,1,M166,M182,,,
4,2018,8/21/2018,0,M502,M137,,,
4,2016,5/19/2016,1,M182,,,,
4,2015,3/31/2015,0,M188,,,,
3,2018,4/12/2018,1,M063,M017,,,
4,2019,5/23/2019,0,M227,,,,
4,2018,4/4/2018,1,M150,,,,
3,2018,4/24/2018,1,M017,M086,,,
4,2018,9/10/2018,1,M234,,,,
2,2016,9/26/2016,1,M424,,,,
3,2017,6/6/2017,1,M016,,,,
4,2019,2/27/2019,1,M158,,,,
4,2019,2/28/2019,0,M161,,,,
3,2016,4/17/2016,0,M001,,,,
4,2017,10/6/2017,1,M150,,,,
4,2018,10/1/2018,0,M203,,,,
1,2017,1/22/2017,0,M407,,,,
3,2018,1/21/2018,1,M042,M032,M025,,
3,2018,8/2/2018,1,M002,M067,M016,,
4,2019,1/7/2019,0,M167,,,,
1,2018,11/20/2018,0,M315,,,,
4,2018,6/22/2018,0,M222,,,,
4,2017,9/23/2017,1,M387,,,,
4,2016,3/21/2016,1,M163,,,,
3,2017,6/20/2017,1,M030,M035,M033,,
3,2017,9/23/2017,0,M025,M034,,,
3,2018,8/22/2018,0,M054,M494,,,
3,2018,4/29/2018,0,M074,M016,,,
2,2014,4/25/2014,0,M438,,,,
3,2019,6/15/2019,0,M090,M104,,,
1,2017,9/9/2017,0,M350,,,,
4,2017,6/26/2017,1,M150,M151,,,
3,2018,6/30/2018,0,M376,,,,
4,2017,2/27/2017,1,M158,,,,
3,2017,6/25/2017,0,M033,M003,M017,,
3,2017,4/18/2017,1,M021,M091,M113,,
4,2017,4/1/2017,1,M130,M554,,,
4,2019,9/28/2019,0,M202,,,,
4,2019,3/29/2019,0,M170,,,,
3,2016,10/10/2016,0,M029,,,,
3,2014,11/5/2014,0,M025,,M009,,
3,2013,7/13/2013,0,M011,M029,,,
3,2019,4/13/2019,1,M035,M021,M091,,
1,2018,5/3/2018,1,M391,,,,
3,2017,2/13/2017,0,M006,M077,,,
4,2015,9/9/2015,1,M160,,,,
3,2018,6/27/2018,1,M106,,,,
4,2017,4/20/2017,1,M129,,,,
3,2017,4/18/2017,0,M376,M097,,,
2,2013,6/9/2013,0,M438,,,,
1,2016,7/21/2016,1,M267,,,,
3,2019,4/18/2019,0,M036,M048,,,
1,2016,5/12/2016,1,M218,,,,
2,2013,4/25/2013,1,M418,,,,
1,2016,2/6/2016,0,M372,,,,
3,2019,5/11/2019,1,M498,M090,,,
4,2017,9/4/2017,0,M229,,,,
4,2017,4/5/2017,1,M134,M170,,,
4,2018,6/13/2018,1,M187,,,,
3,2019,7/16/2019,0,M025,M073,M097,,
3,2014,5/22/2014,1,M002,,,,
1,2018,5/12/2018,1,M012,,,,
4,2018,3/31/2018,0,M210,,,,
2,2016,9/20/2016,1,M434,,,,
4,2019,2/20/2019,1,M166,,,,
4,2017,5/9/2017,0,M205,M179,,,
4,2019,10/7/2019,1,M231,M200,,,
4,2016,10/12/2016,1,M196,,,,
3,2017,5/16/2017,0,M110,M013,,,
3,2019,4/19/2019,1,M003,M025,,,
1,2015,8/20/2015,0,M281,,,,
4,2018,9/5/2018,1,M129,,,,
3,2016,4/12/2016,1,M002,,M050,,
3,2019,5/12/2019,1,M063,M014,M071,M030,M081
1,2016,10/5/2016,0,M224,,,,
3,2018,11/14/2018,1,M042,,,,
3,2018,8/3/2018,0,M076,,,,
4,2017,3/1/2017,0,M192,,,,
1,2014,3/25/2014,0,M336,,,,
1,2016,7/28/2016,1,M335,,,,
4,2018,7/31/2018,1,M157,,,,
3,2015,9/30/2015,0,M037,,,,
2,2013,7/2/2013,0,M436,,M422,,
4,2019,5/8/2019,1,M149,M190,,,
1,2015,6/15/2015,1,M306,,,,
4,2017,5/24/2017,1,M157,,,,
1,2017,6/15/2017,0,M252,,,,
4,2018,9/9/2018,0,M249,,,,
4,2014,4/2/2014,1,M158,,,,
3,2019,4/11/2019,1,M016,M010,,,
1,2015,3/21/2015,0,M314,,,,
1,2016,7/25/2016,1,M345,,,,
3,2019,9/5/2019,0,M081,,,,
